x	I^2(x)
8.424	.4435394381
8.425	.4435396521
8.426	.4435398660
8.427	.4435400803
8.428	.4435402948
8.429	.4435405078
8.430	.4435407226
8.431	.4435409355
8.432	.4435411493
8.433	.4435413634
8.434	.4435415766
8.435	.4435417906
8.436	.4435420031
8.437	.4435422159
8.438	.4435424301
8.439	.4435426425
8.440	.4435428563
8.441	.4435430685
8.442	.4435432820
8.443	.4435434946
8.444	.4435437076
8.445	.4435439198
8.446	.4435441329
8.447	.4435443449
8.448	.4435445582
8.449	.4435447701
8.450	.4435449820
8.451	.4435451945
8.452	.4435454065
8.453	.4435456187
8.454	.4435458308
8.455	.4435460424
8.456	.4435462546
8.457	.4435464664
8.458	.4435466776
8.459	.4435468890
8.460	.4435471016
8.461	.4435473129
8.462	.4435475236
8.463	.4435477352
8.464	.4435479468
8.465	.4435481574
8.466	.4435483683
8.467	.4435485799
8.468	.4435487907
8.469	.4435490016
8.470	.4435492127
8.471	.4435494231
8.472	.4435496344
8.473	.4435498443
8.474	.4435500552
8.475	.4435502654
8.476	.4435504759
8.477	.4435506867
8.478	.4435508959
8.479	.4435511066
8.480	.4435513162
8.481	.4435515268
8.482	.4435517365
8.483	.4435519461
8.484	.4435521556
8.485	.4435523655
8.486	.4435525758
8.487	.4435527852
8.488	.4435529941
8.489	.4435532044
8.490	.4435534123
8.491	.4435536226
8.492	.4435538316
8.493	.4435540406
8.494	.4435542486
8.495	.4435544585
8.496	.4435546673
8.497	.4435548757
8.498	.4435550846
8.499	.4435552931
8.500	.4435555026
8.501	.4435557110
8.502	.4435559186
8.503	.4435561273
8.504	.4435563359
8.505	.4435565429
8.506	.4435567526
8.507	.4435569608
8.508	.4435571683
8.509	.4435573762
8.510	.4435575841
8.511	.4435577914
8.512	.4435579996
8.513	.4435582075
8.514	.4435584151
8.515	.4435586218
8.516	.4435588297
8.517	.4435590364
8.518	.4435592446
8.519	.4435594515
8.520	.4435596587
8.521	.4435598651
8.522	.4435600729
8.523	.4435602793
8.524	.4435604863
8.525	.4435606930
8.526	.4435608999
8.527	.4435611064
8.528	.4435613127
8.529	.4435615200
8.530	.4435617256
8.531	.4435619319
8.532	.4435621385
8.533	.4435623446
8.534	.4435625511
8.535	.4435627562
8.536	.4435629631
8.537	.4435631683
8.538	.4435633748
8.539	.4435635807
8.540	.4435637862
8.541	.4435639907
8.542	.4435641970
8.543	.4435644028
8.544	.4435646080
8.545	.4435648132
8.546	.4435650185
8.547	.4435652233
8.548	.4435654287
8.549	.4435656332
8.550	.4435658387
8.551	.4435660436
8.552	.4435662482
8.553	.4435664528
8.554	.4435666577
8.555	.4435668625
8.556	.4435670673
8.557	.4435672716
8.558	.4435674763
8.559	.4435676803
8.560	.4435678847
8.561	.4435680888
8.562	.4435682923
8.563	.4435684972
8.564	.4435687002
8.565	.4435689048
8.566	.4435691080
8.567	.4435693126
8.568	.4435695159
8.569	.4435697194
8.570	.4435699227
8.571	.4435701261
8.572	.4435703296
8.573	.4435705329
8.574	.4435707362
8.575	.4435709398
8.576	.4435711430
8.577	.4435713465
8.578	.4435715491
8.579	.4435717517
8.580	.4435719540
8.581	.4435721570
8.582	.4435723600
8.583	.4435725625
8.584	.4435727640
8.585	.4435729670
8.586	.4435731694
8.587	.4435733718
8.588	.4435735750
8.589	.4435737768
8.590	.4435739783
8.591	.4435741812
8.592	.4435743821
8.593	.4435745848
8.594	.4435747869
8.595	.4435749881
8.596	.4435751909
8.597	.4435753915
8.598	.4435755934
8.599	.4435757947
8.600	.4435759961
8.601	.4435761973
8.602	.4435763985
8.603	.4435766002
8.604	.4435768012
8.605	.4435770027
8.606	.4435772032
8.607	.4435774034
8.608	.4435776048
8.609	.4435778060
8.610	.4435780060
8.611	.4435782074
8.612	.4435784073
8.613	.4435786081
8.614	.4435788089
8.615	.4435790085
8.616	.4435792099
8.617	.4435794097
8.618	.4435796100
8.619	.4435798100
8.620	.4435800104
8.621	.4435802090
8.622	.4435804091
8.623	.4435806097
8.624	.4435808096
8.625	.4435810091
8.626	.4435812085
8.627	.4435814084
8.628	.4435816078
8.629	.4435818068
8.630	.4435820058
8.631	.4435822058
8.632	.4435824049
8.633	.4435826035
8.634	.4435828028
8.635	.4435830019
8.636	.4435832011
8.637	.4435833995
8.638	.4435835985
8.639	.4435837973
8.640	.4435839958
8.641	.4435841944
8.642	.4435843936
8.643	.4435845917
8.644	.4435847898
8.645	.4435849881
8.646	.4435851866
8.647	.4435853845
8.648	.4435855831
8.649	.4435857807
8.650	.4435859786
8.651	.4435861766
8.652	.4435863742
8.653	.4435865722
8.654	.4435867692
8.655	.4435869678
8.656	.4435871654
8.657	.4435873624
8.658	.4435875599
8.659	.4435877570
8.660	.4435879545
8.661	.4435881521
8.662	.4435883487
8.663	.4435885463
8.664	.4435887426
8.665	.4435889400
8.666	.4435891366
8.667	.4435893331
8.668	.4435895307
8.669	.4435897266
8.670	.4435899240
8.671	.4435901202
8.672	.4435903172
8.673	.4435905135
8.674	.4435907087
8.675	.4435909052
8.676	.4435911017
8.677	.4435912976
8.678	.4435914932
8.679	.4435916901
8.680	.4435918853
8.681	.4435920817
8.682	.4435922771
8.683	.4435924730
8.684	.4435926689
8.685	.4435928633
8.686	.4435930603
8.687	.4435932547
8.688	.4435934512
8.689	.4435936455
8.690	.4435938413
8.691	.4435940363
8.692	.4435942318
8.693	.4435944266
8.694	.4435946210
8.695	.4435948171
8.696	.4435950115
8.697	.4435952055
8.698	.4435954012
8.699	.4435955960
8.700	.4435957900
8.701	.4435959845
8.702	.4435961796
8.703	.4435963740
8.704	.4435965673
8.705	.4435967612
8.706	.4435969558
8.707	.4435971502
8.708	.4435973442
8.709	.4435975375
8.710	.4435977320
8.711	.4435979261
8.712	.4435981199
8.713	.4435983128
8.714	.4435985077
8.715	.4435987006
8.716	.4435988945
8.717	.4435990878
8.718	.4435992812
8.719	.4435994746
8.720	.4435996676
8.721	.4435998609
8.722	.4436000539
8.723	.4436002468
8.724	.4436004394
8.725	.4436006331
8.726	.4436008260
8.727	.4436010179
8.728	.4436012115
8.729	.4436014033
8.730	.4436015967
8.731	.4436017892
8.732	.4436019812
8.733	.4436021744
8.734	.4436023663
8.735	.4436025586
8.736	.4436027503
8.737	.4436029435
8.738	.4436031355
8.739	.4436033270
8.740	.4436035182
8.741	.4436037110
8.742	.4436039031
8.743	.4436040940
8.744	.4436042858
8.745	.4436044777
8.746	.4436046685
8.747	.4436048606
8.748	.4436050517
8.749	.4436052429
8.750	.4436054340
8.751	.4436056256
8.752	.4436058169
8.753	.4436060083
8.754	.4436061988
8.755	.4436063895
8.756	.4436065811
8.757	.4436067720
8.758	.4436069627
8.759	.4436071532
8.760	.4436073441
8.761	.4436075343
8.762	.4436077252
8.763	.4436079148
8.764	.4436081060
8.765	.4436082963
8.766	.4436084869
8.767	.4436086760
8.768	.4436088661
8.769	.4436090570
8.770	.4436092468
8.771	.4436094369
8.772	.4436096263
8.773	.4436098160
8.774	.4436100063
8.775	.4436101949
8.776	.4436103850
8.777	.4436105744
8.778	.4436107631
8.779	.4436109527
8.780	.4436111425
8.781	.4436113311
8.782	.4436115207
8.783	.4436117103
8.784	.4436118994
8.785	.4436120887
8.786	.4436122769
8.787	.4436124657
8.788	.4436126546
8.789	.4436128431
8.790	.4436130325
8.791	.4436132212
8.792	.4436134100
8.793	.4436135983
8.794	.4436137867
8.795	.4436139748
8.796	.4436141629
8.797	.4436143514
8.798	.4436145384
8.799	.4436147278
8.800	.4436149155
8.801	.4436151028
8.802	.4436152908
8.803	.4436154789
8.804	.4436156671
8.805	.4436158544
8.806	.4436160419
8.807	.4436162299
8.808	.4436164173
8.809	.4436166046
8.810	.4436167922
8.811	.4436169804
8.812	.4436171670
8.813	.4436173542
8.814	.4436175417
8.815	.4436177286
8.816	.4436179158
8.817	.4436181025
8.818	.4436182894
8.819	.4436184763
8.820	.4436186632
8.821	.4436188506
8.822	.4436190365
8.823	.4436192231
8.824	.4436194097
8.825	.4436195958
8.826	.4436197824
8.827	.4436199684
8.828	.4436201548
8.829	.4436203411
8.830	.4436205280
8.831	.4436207129
8.832	.4436208995
8.833	.4436210858
8.834	.4436212716
8.835	.4436214572
8.836	.4436216427
8.837	.4436218288
8.838	.4436220141
8.839	.4436222002
8.840	.4436223859
8.841	.4436225700
8.842	.4436227562
8.843	.4436229417
8.844	.4436231272
8.845	.4436233125
8.846	.4436234967
8.847	.4436236827
8.848	.4436238673
8.849	.4436240525
8.850	.4436242370
8.851	.4436244215
8.852	.4436246064
8.853	.4436247913
8.854	.4436249759
8.855	.4436251605
8.856	.4436253454
8.857	.4436255294
8.858	.4436257140
8.859	.4436258988
8.860	.4436260821
8.861	.4436262663
8.862	.4436264507
8.863	.4436266350
8.864	.4436268191
8.865	.4436270026
8.866	.4436271865
8.867	.4436273706
8.868	.4436275546
8.869	.4436277383
8.870	.4436279215
8.871	.4436281053
8.872	.4436282887
8.873	.4436284724
8.874	.4436286554
8.875	.4436288390
8.876	.4436290220
8.877	.4436292055
8.878	.4436293888
8.879	.4436295719
8.880	.4436297551
8.881	.4436299376
8.882	.4436301202
8.883	.4436303029
8.884	.4436304871
8.885	.4436306688
8.886	.4436308514
8.887	.4436310345
8.888	.4436312170
8.889	.4436313989
8.890	.4436315810
8.891	.4436317635
8.892	.4436319463
8.893	.4436321283
8.894	.4436323105
8.895	.4436324927
8.896	.4436326754
8.897	.4436328568
8.898	.4436330385
8.899	.4436332207
8.900	.4436334016
8.901	.4436335843
8.902	.4436337657
8.903	.4436339478
8.904	.4436341291
8.905	.4436343101
8.906	.4436344916
8.907	.4436346737
8.908	.4436348551
8.909	.4436350361
8.910	.4436352164
8.911	.4436353979
8.912	.4436355798
8.913	.4436357603
8.914	.4436359416
8.915	.4436361216
8.916	.4436363031
8.917	.4436364831
8.918	.4436366637
8.919	.4436368452
8.920	.4436370259
8.921	.4436372062
8.922	.4436373872
8.923	.4436375677
8.924	.4436377474
8.925	.4436379282
8.926	.4436381076
8.927	.4436382878
8.928	.4436384680
8.929	.4436386481
8.930	.4436388280
8.931	.4436390080
8.932	.4436391882
8.933	.4436393678
8.934	.4436395478
8.935	.4436397267
8.936	.4436399064
8.937	.4436400862
8.938	.4436402654
8.939	.4436404450
8.940	.4436406245
8.941	.4436408036
8.942	.4436409825
8.943	.4436411619
8.944	.4436413408
8.945	.4436415204
8.946	.4436416997
8.947	.4436418793
8.948	.4436420576
8.949	.4436422360
8.950	.4436424148
8.951	.4436425937
8.952	.4436427726
8.953	.4436429514
8.954	.4436431296
8.955	.4436433078
8.956	.4436434866
8.957	.4436436651
8.958	.4436438440
8.959	.4436440212
8.960	.4436441993
8.961	.4436443775
8.962	.4436445554
8.963	.4436447339
8.964	.4436449116
8.965	.4436450897
8.966	.4436452678
8.967	.4436454455
8.968	.4436456231
8.969	.4436458001
8.970	.4436459778
8.971	.4436461555
8.972	.4436463330
8.973	.4436465106
8.974	.4436466879
8.975	.4436468656
8.976	.4436470426
8.977	.4436472202
8.978	.4436473966
8.979	.4436475743
8.980	.4436477509
8.981	.4436479275
8.982	.4436481041
8.983	.4436482822
8.984	.4436484581
8.985	.4436486342
8.986	.4436488114
8.987	.4436489879
8.988	.4436491646
8.989	.4436493408
8.990	.4436495183
8.991	.4436496940
8.992	.4436498705
8.993	.4436500471
8.994	.4436502224
8.995	.4436503987
8.996	.4436505741
8.997	.4436507510
8.998	.4436509267
8.999	.4436511020
9.000	.4436512781
9.001	.4436514548
9.002	.4436516304
9.003	.4436518055
9.004	.4436519813
9.005	.4436521568
9.006	.4436523324
9.007	.4436525074
9.008	.4436526829
9.009	.4436528587
9.010	.4436530339
9.011	.4436532090
9.012	.4436533841
9.013	.4436535592
9.014	.4436537341
9.015	.4436539082
9.016	.4436540838
9.017	.4436542582
9.018	.4436544336
9.019	.4436546084
9.020	.4436547826
9.021	.4436549575
9.022	.4436551322
9.023	.4436553059
9.024	.4436554808
9.025	.4436556552
9.026	.4436558296
9.027	.4436560043
9.028	.4436561783
9.029	.4436563520
9.030	.4436565267
9.031	.4436567001
9.032	.4436568740
9.033	.4436570477
9.034	.4436572219
9.035	.4436573958
9.036	.4436575692
9.037	.4436577433
9.038	.4436579170
9.039	.4436580906
9.040	.4436582641
9.041	.4436584376
9.042	.4436586108
9.043	.4436587843
9.044	.4436589575
9.045	.4436591309
9.046	.4436593041
9.047	.4436594777
9.048	.4436596507
9.049	.4436598226
9.050	.4436599956
9.051	.4436601689
9.052	.4436603417
9.053	.4436605141
9.054	.4436606863
9.055	.4436608594
9.056	.4436610319
9.057	.4436612045
9.058	.4436613777
9.059	.4436615497
9.060	.4436617226
9.061	.4436618938
9.062	.4436620671
9.063	.4436622391
9.064	.4436624112
9.065	.4436625831
9.066	.4436627554
9.067	.4436629267
9.068	.4436630998
9.069	.4436632704
9.070	.4436634432
9.071	.4436636148
9.072	.4436637857
9.073	.4436639586
9.074	.4436641292
9.075	.4436643006
9.076	.4436644725
9.077	.4436646436
9.078	.4436648152
9.079	.4436649859
9.080	.4436651579
9.081	.4436653290
9.082	.4436654997
9.083	.4436656705
9.084	.4436658421
9.085	.4436660132
9.086	.4436661840
9.087	.4436663557
9.088	.4436665255
9.089	.4436666957
9.090	.4436668670
9.091	.4436670375
9.092	.4436672082
9.093	.4436673786
9.094	.4436675488
9.095	.4436677184
9.096	.4436678895
9.097	.4436680608
9.098	.4436682300
9.099	.4436683995
9.100	.4436685705
9.101	.4436687406
9.102	.4436689111
9.103	.4436690808
9.104	.4436692501
9.105	.4436694204
9.106	.4436695902
9.107	.4436697596
9.108	.4436699294
9.109	.4436700997
9.110	.4436702687
9.111	.4436704370
9.112	.4436706080
9.113	.4436707761
9.114	.4436709456
9.115	.4436711153
9.116	.4436712848
9.117	.4436714534
9.118	.4436716231
9.119	.4436717914
9.120	.4436719614
9.121	.4436721306
9.122	.4436722989
9.123	.4436724671
9.124	.4436726363
9.125	.4436728053
9.126	.4436729736
9.127	.4436731429
9.128	.4436733107
9.129	.4436734802
9.130	.4436736474
9.131	.4436738162
9.132	.4436739855
9.133	.4436741527
9.134	.4436743211
9.135	.4436744892
9.136	.4436746573
9.137	.4436748256
9.138	.4436749937
9.139	.4436751613
9.140	.4436753293
9.141	.4436754978
9.142	.4436756648
9.143	.4436758329
9.144	.4436760011
9.145	.4436761684
9.146	.4436763353
9.147	.4436765029
9.148	.4436766712
9.149	.4436768379
9.150	.4436770053
9.151	.4436771727
9.152	.4436773395
9.153	.4436775068
9.154	.4436776739
9.155	.4436778413
9.156	.4436780084
9.157	.4436781753
9.158	.4436783420
9.159	.4436785090
9.160	.4436786757
9.161	.4436788427
9.162	.4436790090
9.163	.4436791759
9.164	.4436793423
9.165	.4436795091
9.166	.4436796751
9.167	.4436798415
9.168	.4436800088
9.169	.4436801739
9.170	.4436803404
9.171	.4436805070
9.172	.4436806736
9.173	.4436808389
9.174	.4436810057
9.175	.4436811715
9.176	.4436813377
9.177	.4436815030
9.178	.4436816696
9.179	.4436818352
9.180	.4436820004
9.181	.4436821666
9.182	.4436823312
9.183	.4436824969
9.184	.4436826627
9.185	.4436828281
9.186	.4436829942
9.187	.4436831589
9.188	.4436833241
9.189	.4436834901
9.190	.4436836547
9.191	.4436838197
9.192	.4436839849
9.193	.4436841502
9.194	.4436843155
9.195	.4436844798
9.196	.4436846450
9.197	.4436848091
9.198	.4436849744
9.199	.4436851392
9.200	.4436853027
9.201	.4436854680
9.202	.4436856328
9.203	.4436857968
9.204	.4436859621
9.205	.4436861261
9.206	.4436862902
9.207	.4436864551
9.208	.4436866190
9.209	.4436867829
9.210	.4436869471
9.211	.4436871113
9.212	.4436872752
9.213	.4436874390
9.214	.4436876027
9.215	.4436877670
9.216	.4436879312
9.217	.4436880944
9.218	.4436882587
9.219	.4436884216
9.220	.4436885863
9.221	.4436887489
9.222	.4436889125
9.223	.4436890752
9.224	.4436892389
9.225	.4436894025
9.226	.4436895657
9.227	.4436897293
9.228	.4436898918
9.229	.4436900554
9.230	.4436902182
9.231	.4436903811
9.232	.4436905442
9.233	.4436907071
9.234	.4436908698
9.235	.4436910333
9.236	.4436911954
9.237	.4436913578
9.238	.4436915203
9.239	.4436916830
9.240	.4436918463
9.241	.4436920082
9.242	.4436921707
9.243	.4436923333
9.244	.4436924949
9.245	.4436926583
9.246	.4436928193
9.247	.4436929815
9.248	.4436931437
9.249	.4436933065
9.250	.4436934687
9.251	.4436936301
9.252	.4436937921
9.253	.4436939541
9.254	.4436941149
9.255	.4436942772
9.256	.4436944392
9.257	.4436946004
9.258	.4436947620
9.259	.4436949234
9.260	.4436950846
9.261	.4436952468
9.262	.4436954074
9.263	.4436955695
9.264	.4436957306
9.265	.4436958921
9.266	.4436960527
9.267	.4436962143
9.268	.4436963743
9.269	.4436965363
9.270	.4436966967
9.271	.4436968585
9.272	.4436970193
9.273	.4436971802
9.274	.4436973403
9.275	.4436975010
9.276	.4436976615
9.277	.4436978222
9.278	.4436979828
9.279	.4436981427
9.280	.4436983034
9.281	.4436984647
9.282	.4436986234
9.283	.4436987850
9.284	.4436989447
9.285	.4436991050
9.286	.4436992654
9.287	.4436994254
9.288	.4436995856
9.289	.4436997447
9.290	.4436999048
9.291	.4437000654
9.292	.4437002256
9.293	.4437003852
9.294	.4437005438
9.295	.4437007043
9.296	.4437008640
9.297	.4437010230
9.298	.4437011830
9.299	.4437013419
9.300	.4437015018
9.301	.4437016614
9.302	.4437018206
9.303	.4437019795
9.304	.4437021383
9.305	.4437022980
9.306	.4437024564
9.307	.4437026164
9.308	.4437027752
9.309	.4437029338
9.310	.4437030931
9.311	.4437032524
9.312	.4437034099
9.313	.4437035695
9.314	.4437037280
9.315	.4437038866
9.316	.4437040448
9.317	.4437042039
9.318	.4437043626
9.319	.4437045212
9.320	.4437046799
9.321	.4437048375
9.322	.4437049954
9.323	.4437051535
9.324	.4437053130
9.325	.4437054706
9.326	.4437056290
9.327	.4437057865
9.328	.4437059447
9.329	.4437061026
9.330	.4437062605
9.331	.4437064179
9.332	.4437065746
9.333	.4437067337
9.334	.4437068909
9.335	.4437070491
9.336	.4437072065
9.337	.4437073641
9.338	.4437075211
9.339	.4437076789
9.340	.4437078354
9.341	.4437079930
9.342	.4437081514
9.343	.4437083080
9.344	.4437084658
9.345	.4437086218
9.346	.4437087789
9.347	.4437089365
9.348	.4437090933
9.349	.4437092497
9.350	.4437094065
9.351	.4437095643
9.352	.4437097205
9.353	.4437098773
9.354	.4437100343
9.355	.4437101905
9.356	.4437103468
9.357	.4437105041
9.358	.4437106604
9.359	.4437108172
9.360	.4437109734
9.361	.4437111291
9.362	.4437112851
9.363	.4437114420
9.364	.4437115982
9.365	.4437117546
9.366	.4437119098
9.367	.4437120663
9.368	.4437122222
9.369	.4437123779
9.370	.4437125338
9.371	.4437126897
9.372	.4437128458
9.373	.4437130015
9.374	.4437131568
9.375	.4437133120
9.376	.4437134686
9.377	.4437136234
9.378	.4437137786
9.379	.4437139349
9.380	.4437140904
9.381	.4437142447
9.382	.4437144007
9.383	.4437145560
9.384	.4437147113
9.385	.4437148664
9.386	.4437150208
9.387	.4437151764
9.388	.4437153311
9.389	.4437154858
9.390	.4437156416
9.391	.4437157955
9.392	.4437159511
9.393	.4437161053
9.394	.4437162601
9.395	.4437164151
9.396	.4437165702
9.397	.4437167236
9.398	.4437168777
9.399	.4437170325
9.400	.4437171876
9.401	.4437173420
9.402	.4437174952
9.403	.4437176503
9.404	.4437178043
9.405	.4437179580
9.406	.4437181123
9.407	.4437182660
9.408	.4437184200
9.409	.4437185746
9.410	.4437187280
9.411	.4437188817
9.412	.4437190357
9.413	.4437191895
9.414	.4437193435
9.415	.4437194978
9.416	.4437196512
9.417	.4437198042
9.418	.4437199577
9.419	.4437201113
9.420	.4437202648
9.421	.4437204181
9.422	.4437205715
9.423	.4437207243
9.424	.4437208780
9.425	.4437210307
9.426	.4437211838
9.427	.4437213370
9.428	.4437214898
9.429	.4437216434
9.430	.4437217965
9.431	.4437219485
9.432	.4437221017
9.433	.4437222545
9.434	.4437224072
9.435	.4437225607
9.436	.4437227133
9.437	.4437228649
9.438	.4437230179
9.439	.4437231704
9.440	.4437233224
9.441	.4437234751
9.442	.4437236265
9.443	.4437237794
9.444	.4437239317
9.445	.4437240845
9.446	.4437242356
9.447	.4437243877
9.448	.4437245400
9.449	.4437246920
9.450	.4437248443
9.451	.4437249961
9.452	.4437251475
9.453	.4437253003
9.454	.4437254516
9.455	.4437256034
9.456	.4437257555
9.457	.4437259061
9.458	.4437260586
9.459	.4437262093
9.460	.4437263617
9.461	.4437265124
9.462	.4437266643
9.463	.4437268153
9.464	.4437269668
9.465	.4437271180
9.466	.4437272694
9.467	.4437274207
9.468	.4437275710
9.469	.4437277229
9.470	.4437278736
9.471	.4437280250
9.472	.4437281753
9.473	.4437283257
9.474	.4437284768
9.475	.4437286273
9.476	.4437287787
9.477	.4437289300
9.478	.4437290800
9.479	.4437292302
9.480	.4437293806
9.481	.4437295315
9.482	.4437296821
9.483	.4437298322
9.484	.4437299824
9.485	.4437301329
9.486	.4437302835
9.487	.4437304332
9.488	.4437305840
9.489	.4437307334
9.490	.4437308834
9.491	.4437310341
9.492	.4437311834
9.493	.4437313336
9.494	.4437314830
9.495	.4437316333
9.496	.4437317828
9.497	.4437319324
9.498	.4437320827
9.499	.4437322311
9.500	.4437323815
9.501	.4437325311
9.502	.4437326801
9.503	.4437328290
9.504	.4437329790
9.505	.4437331279
9.506	.4437332781
9.507	.4437334267
9.508	.4437335764
9.509	.4437337259
9.510	.4437338743
9.511	.4437340238
9.512	.4437341725
9.513	.4437343217
9.514	.4437344705
9.515	.4437346193
9.516	.4437347677
9.517	.4437349176
9.518	.4437350658
9.519	.4437352147
9.520	.4437353637
9.521	.4437355118
9.522	.4437356604
9.523	.4437358081
9.524	.4437359573
9.525	.4437361060
9.526	.4437362538
9.527	.4437364024
9.528	.4437365502
9.529	.4437366989
9.530	.4437368477
9.531	.4437369948
9.532	.4437371431
9.533	.4437372908
9.534	.4437374391
9.535	.4437375870
9.536	.4437377355
9.537	.4437378830
9.538	.4437380298
9.539	.4437381784
9.540	.4437383265
9.541	.4437384733
9.542	.4437386212
9.543	.4437387686
9.544	.4437389164
9.545	.4437390642
9.546	.4437392117
9.547	.4437393584
9.548	.4437395058
9.549	.4437396539
9.550	.4437398001
9.551	.4437399479
9.552	.4437400946
9.553	.4437402421
9.554	.4437403891
9.555	.4437405365
9.556	.4437406834
9.557	.4437408300
9.558	.4437409767
9.559	.4437411238
9.560	.4437412707
9.561	.4437414173
9.562	.4437415638
9.563	.4437417109
9.564	.4437418573
9.565	.4437420045
9.566	.4437421504
9.567	.4437422972
9.568	.4437424435
9.569	.4437425898
9.570	.4437427365
9.571	.4437428820
9.572	.4437430289
9.573	.4437431752
9.574	.4437433203
9.575	.4437434667
9.576	.4437436131
9.577	.4437437593
9.578	.4437439046
9.579	.4437440513
9.580	.4437441969
9.581	.4437443429
9.582	.4437444878
9.583	.4437446347
9.584	.4437447805
9.585	.4437449253
9.586	.4437450717
9.587	.4437452168
9.588	.4437453617
9.589	.4437455075
9.590	.4437456531
9.591	.4437457975
9.592	.4437459442
9.593	.4437460890
9.594	.4437462348
9.595	.4437463800
9.596	.4437465250
9.597	.4437466700
9.598	.4437468145
9.599	.4437469598
9.600	.4437471046
9.601	.4437472497
9.602	.4437473952
9.603	.4437475392
9.604	.4437476834
9.605	.4437478293
9.606	.4437479733
9.607	.4437481190
9.608	.4437482628
9.609	.4437484076
9.610	.4437485526
9.611	.4437486967
9.612	.4437488414
9.613	.4437489854
9.614	.4437491296
9.615	.4437492740
9.616	.4437494179
9.617	.4437495630
9.618	.4437497061
9.619	.4437498506
9.620	.4437499950
9.621	.4437501395
9.622	.4437502827
9.623	.4437504263
9.624	.4437505705
9.625	.4437507141
9.626	.4437508586
9.627	.4437510017
9.628	.4437511457
9.629	.4437512896
9.630	.4437514327
9.631	.4437515765
9.632	.4437517205
9.633	.4437518641
9.634	.4437520071
9.635	.4437521503
9.636	.4437522944
9.637	.4437524374
9.638	.4437525800
9.639	.4437527233
9.640	.4437528672
9.641	.4437530099
9.642	.4437531528
9.643	.4437532958
9.644	.4437534385
9.645	.4437535816
9.646	.4437537253
9.647	.4437538670
9.648	.4437540108
9.649	.4437541533
9.650	.4437542962
9.651	.4437544385
9.652	.4437545815
9.653	.4437547235
9.654	.4437548672
9.655	.4437550091
9.656	.4437551509
9.657	.4437552937
9.658	.4437554369
9.659	.4437555784
9.660	.4437557215
9.661	.4437558633
9.662	.4437560057
9.663	.4437561468
9.664	.4437562892
9.665	.4437564324
9.666	.4437565742
9.667	.4437567157
9.668	.4437568580
9.669	.4437569996
9.670	.4437571415
9.671	.4437572830
9.672	.4437574254
9.673	.4437575669
9.674	.4437577090
9.675	.4437578501
9.676	.4437579920
9.677	.4437581328
9.678	.4437582745
9.679	.4437584158
9.680	.4437585576
9.681	.4437586992
9.682	.4437588404
9.683	.4437589810
9.684	.4437591231
9.685	.4437592642
9.686	.4437594053
9.687	.4437595463
9.688	.4437596875
9.689	.4437598275
9.690	.4437599697
9.691	.4437601105
9.692	.4437602507
9.693	.4437603916
9.694	.4437605326
9.695	.4437606737
9.696	.4437608145
9.697	.4437609547
9.698	.4437610955
9.699	.4437612362
9.700	.4437613769
9.701	.4437615173
9.702	.4437616581
9.703	.4437617976
9.704	.4437619384
9.705	.4437620782
9.706	.4437622196
9.707	.4437623593
9.708	.4437624996
9.709	.4437626392
9.710	.4437627801
9.711	.4437629198
9.712	.4437630602
9.713	.4437632004
9.714	.4437633396
9.715	.4437634797
9.716	.4437636194
9.717	.4437637593
9.718	.4437638985
9.719	.4437640386
9.720	.4437641789
9.721	.4437643181
9.722	.4437644578
9.723	.4437645980
9.724	.4437647371
9.725	.4437648761
9.726	.4437650157
9.727	.4437651550
9.728	.4437652947
9.729	.4437654327
9.730	.4437655737
9.731	.4437657125
9.732	.4437658514
9.733	.4437659909
9.734	.4437661295
9.735	.4437662689
9.736	.4437664073
9.737	.4437665468
9.738	.4437666851
9.739	.4437668235
9.740	.4437669633
9.741	.4437671012
9.742	.4437672407
9.743	.4437673796
9.744	.4437675176
9.745	.4437676567
9.746	.4437677945
9.747	.4437679331
9.748	.4437680720
9.749	.4437682108
9.750	.4437683489
9.751	.4437684873
9.752	.4437686257
9.753	.4437687640
9.754	.4437689022
9.755	.4437690399
9.756	.4437691782
9.757	.4437693165
9.758	.4437694543
9.759	.4437695923
9.760	.4437697302
9.761	.4437698684
9.762	.4437700060
9.763	.4437701440
9.764	.4437702817
9.765	.4437704196
9.766	.4437705572
9.767	.4437706955
9.768	.4437708327
9.769	.4437709707
9.770	.4437711085
9.771	.4437712457
9.772	.4437713824
9.773	.4437715199
9.774	.4437716578
9.775	.4437717948
9.776	.4437719323
9.777	.4437720699
9.778	.4437722070
9.779	.4437723437
9.780	.4437724801
9.781	.4437726176
9.782	.4437727551
9.783	.4437728929
9.784	.4437730299
9.785	.4437731664
9.786	.4437733023
9.787	.4437734397
9.788	.4437735772
9.789	.4437737136
9.790	.4437738499
9.791	.4437739866
9.792	.4437741236
9.793	.4437742611
9.794	.4437743960
9.795	.4437745335
9.796	.4437746706
9.797	.4437748058
9.798	.4437749424
9.799	.4437750788
9.800	.4437752154
9.801	.4437753512
9.802	.4437754873
9.803	.4437756240
9.804	.4437757602
9.805	.4437758962
9.806	.4437760317
9.807	.4437761674
9.808	.4437763046
9.809	.4437764391
9.810	.4437765754
9.811	.4437767113
9.812	.4437768471
9.813	.4437769829
9.814	.4437771185
9.815	.4437772545
9.816	.4437773899
9.817	.4437775255
9.818	.4437776616
9.819	.4437777968
9.820	.4437779322
9.821	.4437780677
9.822	.4437782029
